item_path,item_kind,api_family,status,coverage_kind,primary_gap_kind,shadow_item,drift_confidence,shadow_elicit_impl,verification_gap,verification_ready,shadow_can_be_direct,shadow_missing_external_traits,shadow_missing_our_traits,action,notes
elicit_egui::style_tools::WindowRoundingParams,Struct,elicit_egui::style_tools::WindowRoundingParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::style_tools::WindowShadowParams,Struct,elicit_egui::style_tools::WindowShadowParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::style_tools::WindowStrokeParams,Struct,elicit_egui::style_tools::WindowStrokeParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::ButtonParams,Struct,elicit_egui::widget_tools::ButtonParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::CheckboxParams,Struct,elicit_egui::widget_tools::CheckboxParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::CodeEditorParams,Struct,elicit_egui::widget_tools::CodeEditorParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::CodeParams,Struct,elicit_egui::widget_tools::CodeParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::ColorEditButtonHsvaParams,Struct,elicit_egui::widget_tools::ColorEditButtonHsvaParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::ColorEditButtonSrgbaParams,Struct,elicit_egui::widget_tools::ColorEditButtonSrgbaParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::ColoredLabelParams,Struct,elicit_egui::widget_tools::ColoredLabelParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::DragAngleParams,Struct,elicit_egui::widget_tools::DragAngleParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::DragAngleTauParams,Struct,elicit_egui::widget_tools::DragAngleTauParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::DragValueParams,Struct,elicit_egui::widget_tools::DragValueParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::EmptyParams,Struct,elicit_egui::widget_tools::EmptyParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::HeadingParams,Struct,elicit_egui::widget_tools::HeadingParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::HyperlinkParams,Struct,elicit_egui::widget_tools::HyperlinkParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::ImageParams,Struct,elicit_egui::widget_tools::ImageParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::LabelParams,Struct,elicit_egui::widget_tools::LabelParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::LinkParams,Struct,elicit_egui::widget_tools::LinkParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::MonospaceParams,Struct,elicit_egui::widget_tools::MonospaceParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::ProgressBarParams,Struct,elicit_egui::widget_tools::ProgressBarParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::RadioParams,Struct,elicit_egui::widget_tools::RadioParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::RadioValueParams,Struct,elicit_egui::widget_tools::RadioValueParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::SelectableLabelParams,Struct,elicit_egui::widget_tools::SelectableLabelParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::SimpleTextParams,Struct,elicit_egui::widget_tools::SimpleTextParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::SliderParams,Struct,elicit_egui::widget_tools::SliderParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::SliderVerticalParams,Struct,elicit_egui::widget_tools::SliderVerticalParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::SmallButtonParams,Struct,elicit_egui::widget_tools::SmallButtonParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::TextEditMultilineParams,Struct,elicit_egui::widget_tools::TextEditMultilineParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::TextEditSinglelineParams,Struct,elicit_egui::widget_tools::TextEditSinglelineParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::widget_tools::ToggleValueParams,Struct,elicit_egui::widget_tools::ToggleValueParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitCtx,Struct,elicit_egui::winit_plugin::EguiWinitCtx,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitDescribeParams,Struct,elicit_egui::winit_plugin::EguiWinitDescribeParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitEmitParams,Struct,elicit_egui::winit_plugin::EguiWinitEmitParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitNewParams,Struct,elicit_egui::winit_plugin::EguiWinitNewParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitPlugin,Struct,elicit_egui::winit_plugin::EguiWinitPlugin,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitSetDecorationsParams,Struct,elicit_egui::winit_plugin::EguiWinitSetDecorationsParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitSetRendererParams,Struct,elicit_egui::winit_plugin::EguiWinitSetRendererParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitSetResizableParams,Struct,elicit_egui::winit_plugin::EguiWinitSetResizableParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitSetSizeParams,Struct,elicit_egui::winit_plugin::EguiWinitSetSizeParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitSetThemeParams,Struct,elicit_egui::winit_plugin::EguiWinitSetThemeParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitSetTitleParams,Struct,elicit_egui::winit_plugin::EguiWinitSetTitleParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicit_egui::winit_plugin::EguiWinitSetVsyncParams,Struct,elicit_egui::winit_plugin::EguiWinitSetVsyncParams,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
elicitation::plugin::descriptor::ToolDescriptor,Struct,elicitation::plugin::descriptor,Extra,InfrastructureExtra,InfrastructureExtra,,,,false,false,,,,Shadow-only infrastructure item; keep unless it should instead map to an upstream API item,"in shadow, not in target"
